rms,line_length,delta_rel,theta_rel,alpha_rel,beta_rel,spectral_entropy,mean_ch_corr,posterior_alpha_rel,subject,condition,n_epochs,n_channels
1.5653192620904565e-05,5.495513753388613e-06,0.12254581324165413,0.12276358849120786,0.5203871950101024,0.19707398518335748,3.283860520636193,0.028334208374934857,0.6241390760664414,sub-021,EC,15,64
6.002699589905196e-05,9.446063144015769e-06,0.7400663409705701,0.1348864640827319,0.0414089968885372,0.06588638718449812,2.5457926295120155,0.07068198549944807,0.037095034684882656,sub-022,EO,15,64
2.521130623721474e-05,8.558237642362257e-06,0.3559711515071323,0.18961703439576488,0.1559738006928164,0.24767310623393995,3.404743744007128,-0.010075073803627788,0.1946125544239195,sub-022,EC,15,64
3.492748221311579e-05,1.2928813254435078e-05,0.419653606422402,0.13371258876923708,0.1303924565702424,0.23839494599759936,3.5078754983484655,0.02042551204355096,0.16148255406758227,sub-023,EO,15,64
3.363730652359771e-05,1.1313188184302884e-05,0.28264473499392795,0.1378012512332657,0.3599060750885418,0.183225932067975,3.3846523283595786,-0.003962066653947116,0.4375937804769011,sub-023,EC,15,64
2.1832647156067213e-05,1.0568878106516492e-05,0.40317682029323537,0.134436110362713,0.06616536070529913,0.242808155540794,3.627047262560414,0.09779557018074231,0.07770686420711617,sub-024,EO,15,64
1.1167163544311896e-05,4.373734609552582e-06,0.26677294912982347,0.16830835782594872,0.27422961664520007,0.20401113755635705,3.4234020321487786,-0.011126790534566472,0.37995866927605654,sub-024,EC,15,64
1.8039224904611988e-05,8.023163440964265e-06,0.2604136813610545,0.08532444309403951,0.22449016094536545,0.3448787180491047,3.705534629352046,0.0019011014412188693,0.23876803536976707,sub-025,EO,15,64
1.8498489233460535e-05,8.186089271879152e-06,0.10739808938983882,0.07694701721351095,0.4733129254697934,0.2974928838154515,3.5705418099621533,-0.011718074236194127,0.5203483978391678,sub-025,EC,15,64
1.935107941306398e-05,6.408361931031918e-06,0.49127418050737776,0.1378646475627115,0.0767030109631604,0.19344328945775746,3.3158133863694275,0.039267386393804664,0.07030968179234959,sub-026,EO,15,64
1.573216123143772e-05,6.19825870526101e-06,0.2741019008843431,0.10771537088250598,0.19271014037857334,0.33222279946003114,3.570787765825018,-0.001583507352437724,0.2443935828185591,sub-026,EC,15,64
3.42687198080513e-05,1.0180393152531402e-05,0.49824474667332047,0.14306376418960853,0.13971621450059038,0.1196609308993193,3.0893498168610707,0.032757488766311134,0.16588345967926976,sub-027,EO,15,64
4.152103013091687e-05,1.1037310982783739e-05,0.25944246485827294,0.11955713496308558,0.49190109966091655,0.09912219819845677,2.9836831277769154,-0.007442575887581521,0.6988573340485693,sub-027,EC,15,64
3.944061342483942e-05,8.657002640641697e-06,0.5201926738825291,0.17785278806177413,0.17473871149450967,0.09354158736905774,3.0325322688555394,0.016494442587494457,0.20279159290667073,sub-028,EO,15,64
3.4753846693508475e-05,9.398411347468222e-06,0.32701607427503354,0.1962362865151877,0.34430705843307463,0.1045762526165311,3.1930185526967865,-0.008285137061466318,0.4525502402579752,sub-028,EC,15,64
1.7164508805569336e-05,5.834845548004775e-06,0.3346370915016646,0.11048778628838156,0.29353908428346676,0.1950665344291194,3.398565540639889,0.0039823467253495915,0.34134507046792706,sub-029,EO,15,64
2.6376487601815806e-05,9.659360867538897e-06,0.08596572032029416,0.06713609896699481,0.6985239841825218,0.11146633295640361,2.921835166482131,0.02013643091651056,0.8020717475659904,sub-029,EC,15,64
1.909568867361253e-05,4.237810605489564e-06,0.5439348053591532,0.10227699735550692,0.17002302664465713,0.12234471457885027,2.86970762375967,0.03410863685971379,0.2047596562988793,sub-030,EO,15,64
1.4125288212019203e-05,4.657488269350551e-06,0.1630809797260889,0.12426756440777782,0.5572205241679604,0.12239927230489991,3.178869431144455,-0.0016598241539555897,0.6846184819268563,sub-030,EC,15,64
1.8445346880570194e-05,6.795975852809688e-06,0.2768139346764122,0.2257159762077651,0.2635348287877558,0.17139415971392516,3.5120953532718673,-0.0035824736558591414,0.31739234201768907,sub-031,EO,15,64
2.3599768056147903e-05,7.322339763978832e-06,0.1807319204665131,0.4053605814089428,0.2650623030088481,0.12513298791936783,3.2819001558798653,-0.011233927852028211,0.30293052210916105,sub-031,EC,15,64
2.6678950670245417e-05,1.133234106991494e-05,0.3488438706436898,0.11414559093908558,0.10860848231803649,0.31702829789464715,3.6166933845656333,-0.00606811688568379,0.11935474479329394,sub-032,EO,15,64
2.4482000505884397e-05,1.105125397963901e-05,0.27408378298660313,0.10843615953614386,0.13922762909095657,0.3778830281385985,3.738370130257253,-0.011253026820452688,0.17356099909061376,sub-032,EC,15,64
1.5986060222730546e-05,6.9849824319793475e-06,0.2940219739748716,0.12640297624863306,0.22008570223253945,0.2673536527871036,3.7442120276315562,0.003773821122392442,0.18260579741305707,sub-033,EO,15,64
1.4991038595945158e-05,5.8056081993195726e-06,0.36729842018762504,0.11121636217243137,0.18585986484978995,0.27320966091638604,3.564300519749614,-0.0016639391455655485,0.21043351656408582,sub-033,EC,15,64
2.7352386866717337e-05,5.024830524182413e-06,0.5325720059428811,0.16238295028533165,0.22103252607657264,0.06444872770043596,2.6722947515365076,-0.009532476544536875,0.22090426039400377,sub-034,EO,15,64
2.244268765449909e-05,5.279319440755489e-06,0.42883842521284304,0.18572409585623062,0.2633300500519681,0.1015886448860794,2.964013211963938,-0.012354239285475197,0.28453797705347605,sub-034,EC,15,64
1.4124229814626299e-05,3.4450880453752445e-06,0.4561735759466661,0.14835527111959168,0.23781877467491286,0.12915498485077356,3.15905122986206,0.021445376534381465,0.2522972603829109,sub-035,EO,15,64
1.2719760192771123e-05,4.279611146187624e-06,0.19726728503684757,0.21046393664103685,0.3758364382570443,0.19189145880061081,3.4408434509726655,-0.010640447058525336,0.48171321431485276,sub-035,EC,15,64
3.274417369871555e-05,9.19656843625944e-06,0.4142922889783913,0.15507209512754402,0.1524461480400434,0.238434197376489,3.486878737595226,0.03625062227317059,0.14751219959352213,sub-036,EO,15,64
2.421801571224949e-05,9.45245028790496e-06,0.24821579829907542,0.14656494595322522,0.24373007015307938,0.32467450818467003,3.6896002222736324,-0.0061075647838690905,0.26803670484423936,sub-036,EC,15,64
1.4238652742915347e-05,5.005292526564291e-06,0.3888117128183782,0.16916230486465533,0.09841944881883763,0.2481401499412249,3.4675651455292655,0.015179695545974242,0.11696218805173576,sub-037,EO,15,64
1.0522784959874617e-05,4.9482533968142355e-06,0.2764956419880968,0.13951494934596964,0.10459712648505343,0.33559298268008353,3.7597597586301226,-0.006035901956881756,0.12063009143126227,sub-037,EC,15,64
1.8243328751100044e-05,6.438474120396811e-06,0.4259095886490629,0.19582517234299807,0.12256610044743035,0.1942559907804368,3.552445681136903,-0.007911363575780945,0.14674794363750154,sub-038,EO,15,64
2.4297825158636394e-05,7.469496783646035e-06,0.4038725699615714,0.15091112832636083,0.22748393745305534,0.16694822442018448,3.3500729303650942,0.0020603858194146074,0.33463498633052874,sub-038,EC,15,64
3.853134659133501e-05,9.865215231748327e-06,0.521696201584485,0.21047876821192962,0.09671783933210502,0.13331459265331153,3.1051864387949215,0.0007089969337378766,0.09846185501386383,sub-039,EO,15,64
3.2670239923691216e-05,9.738237213550205e-06,0.3995666817729969,0.23517193396305042,0.16576360516219618,0.15576291162289263,3.2290215496779124,-0.010687368739106773,0.22205551424423406,sub-039,EC,15,64
3.306096570988947e-05,7.504131167515012e-06,0.5837251083135513,0.1556595690634094,0.07197152109643817,0.1162231413935894,2.7891443665478146,-0.0027675436053222146,0.07966039512151181,sub-040,EO,15,64
2.5783177147245478e-05,7.791265753739238e-06,0.5148566257210622,0.13498099865855367,0.15993088248501347,0.11902467597330382,3.034415716046168,-0.010948265415402728,0.2466921544548361,sub-040,EC,15,64
1.6203217985121545e-05,4.052912871968624e-06,0.5055059643143912,0.15567506450408045,0.12434662754435057,0.1829824884202368,3.174579777200576,0.02395994635132963,0.12782677472853657,sub-041,EO,15,64
1.2020589525020917e-05,4.096268312219875e-06,0.25478498357222074,0.18010445686326612,0.2566675131762385,0.2732938373519973,3.5590744955857683,-0.006142569578250201,0.30179528297525055,sub-041,EC,15,64
1.704478431792828e-05,5.53711003761166e-06,0.33863775063936535,0.14369574020090184,0.27595327287641,0.2017069525869332,3.2799222320328894,-0.006764266916444532,0.28772277158248016,sub-042,EO,15,64
2.487468435650286e-05,8.340969497673279e-06,0.20288159119403767,0.07747290560110236,0.5758190070335161,0.12234520781254332,2.980133151677225,0.0036302400218922266,0.7273231211698711,sub-042,EC,15,64
4.837649494741085e-05,8.560680917730486e-06,0.6493990280610499,0.15117619534621313,0.07630038566042291,0.09657691990018634,2.6537227779001293,0.015921124096912705,0.066742854832852,sub-043,EO,15,64
4.3519859776001955e-05,1.1855844787135803e-05,0.35976064655319645,0.0898978112818097,0.3219950296508462,0.1981990765307085,2.9498043812535784,-0.009850648345457687,0.38961126081003467,sub-043,EC,15,64
4.9014030993990145e-05,1.033214292576712e-05,0.6703795451416544,0.09659229223253876,0.12723718168891904,0.07605536137602402,2.7362778595118775,0.04963210710092419,0.1436533947270287,sub-044,EO,15,64
4.526577881074155e-05,1.3920116685105858e-05,0.17942317200339658,0.07583191048246657,0.6253287043083797,0.10215835189274462,2.8952097302044537,-0.0019967933317605454,0.7594797769958519,sub-044,EC,15,64
2.4948194883031647e-05,8.834444404337601e-06,0.33803873945969765,0.12048102961589774,0.17245643277655576,0.28529012313169366,3.6631487115651193,0.021312997930805173,0.17736311807960575,sub-045,EO,15,64
1.9638604738067234e-05,9.767875801613143e-06,0.22134628588874827,0.1249282271009542,0.2311710627311885,0.30231026067773586,3.8553726119148064,-0.010889833520543795,0.2772688082185425,sub-045,EC,15,64
2.3611195251765143e-05,7.001531608194657e-06,0.40801231280123906,0.26936520379482737,0.10988526427802156,0.15389103230011045,3.357227758889413,0.014799375480326208,0.1170205828719038,sub-046,EO,15,64
2.346030848091666e-05,8.06059851907084e-06,0.3430696274370301,0.179341356437568,0.20363860715937526,0.21156632955057003,3.384750402434277,-0.005602625957469412,0.2942510213332722,sub-046,EC,15,64
1.886904099089273e-05,4.605246438981178e-06,0.44886177934681126,0.1493401640721791,0.1429671286051842,0.1988478245740402,3.16380575510301,0.03575759104394358,0.14139474744300976,sub-047,EO,15,64
1.5994640174720465e-05,5.265743649528626e-06,0.20910024105771716,0.14814669606502257,0.4178192558806447,0.18571933635103877,3.3087808222799406,-0.0010925483631798055,0.5371667149277494,sub-047,EC,15,64
4.226280993424838e-05,1.486151858196765e-05,0.17186495210043382,0.14419051721683238,0.4649388962880557,0.17072377192229332,3.3613871207655026,-0.0043954252915850475,0.586180555474942,sub-048,EO,15,64
3.920446595429262e-05,1.2837240109980263e-05,0.19157352631309255,0.14457216428195513,0.48065160547476027,0.14795989988069433,3.3123604157631084,-0.0056751786255318576,0.604508700145105,sub-048,EC,15,64
3.8179086587506054e-05,1.3442570526846907e-05,0.43651377802885233,0.19322126118624314,0.054451241655125666,0.27053884215384244,3.4415732954947504,0.02480029723008881,0.05759440943945441,sub-049,EO,15,64
3.0905677967515546e-05,1.495755127121054e-05,0.22948191206403873,0.16766617108555854,0.11659957057617726,0.43272015533385894,3.875783094730321,-0.008585290107162543,0.15964526469299514,sub-049,EC,15,64
1.5225527719988079e-05,5.320046714432561e-06,0.5166370684291175,0.14484625410922067,0.08719118010638077,0.16941280334124317,3.281292516066918,0.022299731394358962,0.09735280221357527,sub-050,EO,15,64
1.733576862876486e-05,4.5347842041323515e-06,0.30466088755842635,0.08205226706584444,0.44302022267614927,0.13801317322065407,2.8198760844538544,-0.008199907377532812,0.6527310663756564,sub-050,EC,15,64
1.4195153770532612e-05,3.197112616567377e-06,0.6218867743714664,0.1355328829997979,0.06396234597965259,0.1193539751705581,2.847563306689108,0.02147587580632293,0.06862233131673473,sub-051,EO,14,64
1.0210027351649561e-05,3.2459980117544133e-06,0.5095175893659506,0.13602992532637456,0.09593684136162643,0.16995103257636132,3.127408780391503,-0.008777986487533977,0.125603769130371,sub-051,EC,15,64
3.8039739685378086e-05,8.501424533619408e-06,0.5077048984950704,0.1491671765041779,0.20048922652798593,0.11727805837595233,2.872880564278485,-0.00011858708601381838,0.23156717941018917,sub-052,EO,15,64
5.654297578185412e-05,1.432647750021384e-05,0.32202650180125764,0.1408424567310538,0.42768292689272186,0.09768865887312266,3.0006472816990515,-0.00968626886670616,0.5693046761844196,sub-052,EC,15,64
4.3457849815811086e-05,1.2432444714611952e-05,0.6654074709016569,0.1164828846124652,0.04179784070465594,0.1117570543631059,2.9937751654240055,0.06969656897234407,0.03234564286547816,sub-053,EO,15,64
2.297712057522188e-05,1.1469265718373387e-05,0.2508871627085665,0.1498162870233288,0.22049840514929364,0.2607020463691627,3.8450636449389046,-0.00517768062807287,0.28271796804891824,sub-053,EC,15,64
4.1093865436499944e-05,9.101474909821231e-06,0.5769307563057803,0.15429920684452372,0.13803482063709716,0.09898519151836749,2.9661952877010362,0.03537526705560698,0.12453511593201767,sub-054,EO,15,64
5.271475852900525e-05,1.547270893668824e-05,0.14542491604242175,0.19943450923653708,0.5809403077317404,0.06068830029551913,2.8861621055889355,0.012407168215241793,0.633306668329645,sub-054,EC,15,64
1.824762107158591e-05,3.3535501730155904e-06,0.6107023139884825,0.16070207019530644,0.11237976818944845,0.08811816566435912,2.8213087354236146,0.050714257966024835,0.1259205969590386,sub-055,EO,15,64
1.9117723337592345e-05,4.4551945064918325e-06,0.3219811598949883,0.09710955780127845,0.4762115211279083,0.0800572025616051,2.697855264776365,0.012519290270443247,0.6849789909120829,sub-055,EC,15,64
2.851227855047573e-05,1.2002623192532412e-05,0.24574562274913223,0.19845240333907593,0.33246576924833543,0.1461291515076003,3.5831180530962787,-0.00700357172036581,0.5209142030023021,sub-056,EO,15,64
3.125736056028144e-05,1.1743245851688238e-05,0.18144442969229085,0.2065931169176846,0.42548406278486917,0.13423073488521103,3.452243870322936,-0.004209372478761871,0.6105668794493891,sub-056,EC,15,64
2.146815246929925e-05,6.708908723428818e-06,0.4376305823531069,0.15359458784362703,0.14151781301717062,0.21791829444642433,3.2512034441450415,-0.013007188189831763,0.16699628263625574,sub-057,EO,15,64
2.6119950717967566e-05,7.918029798352485e-06,0.37944352632780987,0.11389315499252142,0.25633909940750516,0.20621374477612078,3.186287566662215,-0.008580950632936919,0.3779436226346809,sub-057,EC,15,64
2.2611999264306782e-05,1.7176178772277e-05,0.15536453857945054,0.04601066487270007,0.07621519391906739,0.41184075199848047,4.056119450142551,0.020593829634746205,0.12576432108361923,sub-058,EO,15,64
1.7033037760600498e-05,7.459005835910185e-06,0.38072145776125266,0.12069902487837265,0.12141702123450779,0.22347421315032764,3.4842660678068422,-0.01034447054352357,0.14400890732273394,sub-058,EC,15,64
0.00010587516259899981,8.500753801127036e-06,0.6683537638652628,0.07744349017190233,0.10326354040863048,0.11897562867274968,1.5340704315081632,0.04078783865108488,0.1382299368362303,sub-059,EO,15,64
8.341264796346593e-05,9.08405973029237e-06,0.533949012725646,0.078979106902216,0.19964293021810844,0.14686574342438555,1.8099524009777903,0.026755172467243248,0.2927741466793456,sub-059,EC,15,64
3.582221350284186e-05,1.1456521253073436e-05,0.39123598829785816,0.1379871635464215,0.18212798620007306,0.21819457030874664,3.275837701883708,0.0054940277457212455,0.16932073961808325,sub-060,EO,15,64
5.123066507247763e-05,1.8427091723910102e-05,0.09709222015437177,0.06879802383946518,0.6981610528743681,0.11102102618582098,2.8460266913887446,0.02263278280782876,0.7838325470876772,sub-060,EC,15,64
3.7702708186759946e-05,1.1334357700020564e-05,0.44697402181130813,0.11505996728006997,0.1928878062313985,0.18324504561558336,3.3085402534411563,0.057740216590045135,0.16627117450826756,sub-061,EO,15,64
3.384803136641277e-05,1.288568391478493e-05,0.13291679228628953,0.07650844154224572,0.5436032592986684,0.19340413769559678,3.3039586194293684,-0.002092010109790494,0.6622252470622899,sub-061,EC,15,64
1.3701136264661696e-05,3.545731937963741e-06,0.47216902468691485,0.14206223505004062,0.22329030819822435,0.1240461729722571,3.154296881517621,0.0065427721029115175,0.22229299857596554,sub-062,EO,15,64
1.2960967213862185e-05,4.55623135837434e-06,0.24993639758201078,0.10508837490004025,0.48069290185642516,0.12808251273339397,3.3539783571188457,-0.00491034623796521,0.597434489744914,sub-062,EC,15,64
1.468400864497626e-05,8.21108164327759e-06,0.3171080993179673,0.10343631788171148,0.08298144706161475,0.2935482281790079,3.9048393628028455,0.004344022362120467,0.10188615292932243,sub-063,EO,15,64
1.162742807944063e-05,6.948691020064528e-06,0.22864389122056952,0.10351621157079303,0.15462908758501057,0.3005027117431461,4.033938934820072,-0.0026742530486837477,0.19973422057026954,sub-063,EC,15,64
2.039852731081556e-05,4.623692256087107e-06,0.6081896915682139,0.17641771927722688,0.0756315521668529,0.10891707292474245,2.925571559018053,0.01931832432614363,0.09464678218857478,sub-064,EO,15,64
1.6175757619750705e-05,4.587520071741936e-06,0.4735952439139206,0.1516897260727297,0.16930850548681292,0.16800687397866182,3.1231906242856113,-0.004067828016455842,0.26153965183943884,sub-064,EC,15,64
2.6238127852569974e-05,7.360482445547303e-06,0.42502810022911774,0.19213325511715998,0.20226994969030493,0.13803389268346306,3.173721240201347,-0.002829667991104222,0.2344008268051019,sub-065,EO,15,64
2.8885076926420277e-05,8.259557143480634e-06,0.25187650369687076,0.19814973058307814,0.4149452347174688,0.11383289123825135,3.14438945251034,-0.0009047739462617381,0.5287847760830053,sub-065,EC,15,64
1.827673365502041e-05,4.186675839000559e-06,0.5153190047543824,0.18310159066211573,0.14639567000193995,0.13098240777274084,3.1225544873522395,0.011920269394472731,0.18206825184033357,sub-066,EO,15,64
1.7119236645614935e-05,4.708956851677758e-06,0.3546156164444993,0.2036687363772117,0.29543112072603944,0.1311970069902606,3.1429016846949236,-0.00790464458354597,0.363475958214678,sub-066,EC,15,64
1.2580197823166797e-05,5.668704255234977e-06,0.49523135993054074,0.09499028316962103,0.04497391304770106,0.2064292594452523,3.3053431628624783,0.0620693065585906,0.04954938192208574,sub-067,EO,15,64
7.461139470874639e-06,2.5550447681041417e-06,0.38873997764660084,0.121330534212202,0.12585395415324777,0.2354529824530127,3.1216035031031755,-0.004321229763002737,0.1851219089671474,sub-067,EC,15,64
2.7581557366230862e-05,8.013818278827128e-06,0.48284050820648455,0.1549908795073251,0.1543432971045561,0.14878186075631258,3.1265809394915283,-0.009701796655021494,0.16048594058468962,sub-068,EO,15,64
3.3615704637900724e-05,7.648258197623437e-06,0.47557886109440983,0.1621216424582589,0.15531344783029727,0.1629869354240355,2.8162597607070605,-0.00939090582260016,0.18879928426152137,sub-068,EC,15,64
1.8567053001777494e-05,9.696913702043691e-06,0.38021074380564,0.14013117929690924,0.08715434291807167,0.22929135671219708,3.771761032282968,0.012379688273636974,0.09393138882882925,sub-069,EO,14,64
1.3385288705151358e-05,7.112471562624185e-06,0.2362575998411397,0.14160005528205138,0.23120686991278597,0.25295585245989205,3.9137203417126734,-0.011781740786592516,0.30592316868505065,sub-069,EC,15,64
2.5068556323200626e-05,6.526528142845212e-06,0.43324638567194,0.2534522462169973,0.14602018368497227,0.12986406151459987,3.2200742879593216,0.0025758903724771233,0.17723070779521416,sub-070,EO,15,64
2.8330114738010334e-05,8.089662739795158e-06,0.3258271346362311,0.18092089855280596,0.3468952250113332,0.1180669720334602,3.1673838710777336,-0.006021939191289859,0.5323477428837017,sub-070,EC,15,64
2.833887678963138e-05,7.004605947995e-06,0.5521012898008327,0.152781547690342,0.10662355316873344,0.1339631110876339,3.0486934956135996,0.028733134419446357,0.10356484162599139,sub-071,EO,15,64
